Input,INTENT
I need to move the appointment to the afternoon,rschdle appt
I want to reschedule the appointment,rschdle appt
Reschedule the appointment for four o'clock not two,rschdle appt
We need to schedule appointment for earlier we don't have any TV,rschdle appt
I need to see if you can make it sooner please,rschdle appt
Can we change the time again,rschdle appt
Change the time today,rschdle appt
I'm right here speed them up you can't,rschdle appt
I want to see if there's any cancellations today and mine my appointment could be moved up to today,rschdle appt
I need to change it to another time,rschdle appt
I was wondering if you could get them out sooner,rschdle appt
Could I move my appointment up,rschdle appt
Change installation time,rschdle appt
I need to have my appointment sooner,rschdle appt
I need help with my score appointment today,rschdle appt
Technician I will change it,rschdle appt
Reschedule com,rschdle appt
Change my appointment without talking to me I want to talk to somebody,rschdle appt
Can you get it any sooner,rschdle appt
Marriott change the appointment,rschdle appt
No I don't know I'll call later to make another appointment,rschdle appt
Is it possible if I can reschedule the appointment,rschdle appt
Do you want to come earlier,rschdle appt
Can I have service,rschdle appt
I'm going to change the date,rschdle appt
Make early appointment possible technician please,rschdle appt
I can't calculate it,rschdle appt
No I will call back to reschedule,rschdle appt
Yeah reschedule the time,rschdle appt
I would like to change I would like to change the time,rschdle appt
Change time to a later time,rschdle appt
I need to postpone,rschdle appt
The technician today did not connect the computer to the devices so I can't print,rschdle appt
That's fine you can't,rschdle appt
I don't know about that can you get somebody on the phone please to help me,rschdle appt
I can't get my C D to work,rschdle appt
I'm hoping there something they can be done manually for my Internet service,rschdle appt
I was going to see if there's a chance I can make it a little later in the day tomorrow,rschdle appt
Expedite needed Monday,rschdle appt
Change a kid I need to change the appointment,rschdle appt
I need a certain sooner appointment,rschdle appt
Change card,rschdle appt
I'm just checking to be sure will be there,rschdle appt
I would like to postpone the appointment,rschdle appt
Can you give us an estimated time,rschdle appt
I was just on the phone with a service guy and he was trying to figure out if I can get an appointment earlier,rschdle appt
See if you can come earlier,rschdle appt
Is there any chance that he could make it earlier,rschdle appt
I like to move it up,rschdle appt
Right no I can't,rschdle appt
Change my appointment back,rschdle appt
For earlier time,rschdle appt
Show up they can't show up,rschdle appt
Change that made earlier time,rschdle appt
Change to January first,rschdle appt
I was wondering about making his earlier than that,rschdle appt
Can I change the phone number for them to call me,rschdle appt
Could I make it earlier,rschdle appt
No I don't want to make an appointment sooner human being you idiot,rschdle appt
I'm ready for Devon come no earlier than eleven,rschdle appt
Hi Venusian earlier appointment,rschdle appt
Well I'd like to reschedule it,rschdle appt
He's not here yet so I need to reschedule,rschdle appt
No you cannot help with my voicemail goodbye,rschdle appt
I'm not available,rschdle appt
That's showing up appointment today just to reschedule okay,rschdle appt
Can we need to have somebody call me in a new calling earlier,rschdle appt
Never mind never mind to change it on,rschdle appt
I need a earlier appointment this is an emergency,rschdle appt
There earlier,rschdle appt
Technician came early,rschdle appt
Major reschedule,rschdle appt
Do I need to be present for the appointment,rschdle appt
Are they coming early,rschdle appt
Gerimal earlier tonight,rschdle appt
Yes I need an appointment for Tuesday,rschdle appt
I need to change the time to later,rschdle appt
Can you come closer to three o'clock,rschdle appt
I need early appointment,rschdle appt
July to reschedule,rschdle appt
Can I change it to Monday,rschdle appt
Get get an earlier date,rschdle appt
Is there a sooner appointment available,rschdle appt
Change I need to change it,rschdle appt
I need you to change the time it should be earlier or later bye an hour,rschdle appt
Change it I want to talk to a supervisor,rschdle appt
Can you just check to see if there's an outage in my area,rschdle appt
Do you have an earlier appointment in the day,rschdle appt
I need the appointment between one and one p.m. and two p.m.,rschdle appt
I was wondering if I could make it at an earlier date,rschdle appt
But I change the date,rschdle appt
Expedited ticket,rschdle appt
No I just wish they could come a little earlier,rschdle appt
Yes somebody coming earlier,rschdle appt
Postpone the appointment next week,rschdle appt
Sooner appointment cancellation,rschdle appt
Would like to change for earlier date,rschdle appt
I was hoping to get something sooner,rschdle appt
No that's fine I need help with the reception on TV reception today,rschdle appt
I wanna change things,rschdle appt
Technician showed up early and I wasn't home,rschdle appt
I like to change the time,rschdle appt
I need somebody here sooner,rschdle appt
I want to see if they can come earlier,rschdle appt
I would like something earlier,rschdle appt
They just called to reschedule,rschdle appt
I wanna change my appointment today to a later time,rschdle appt
Can I change to a later appointment today,rschdle appt
Hi Doctor change the appointment,rschdle appt
The technician was here earlier,rschdle appt
Change euro,rschdle appt
Change of service,rschdle appt
Because he missed appointment,rschdle appt
Try reschedule for today,rschdle appt
Oh I'm checking to see when he will arrive,rschdle appt
I need to change the address service,rschdle appt
Yes when I was what's it and change it to check today between four and five,rschdle appt
Is there anyway you can fit us in today we have something due by midnight we need Internet for,rschdle appt
We can't I just wanted to know that an appointment with me,rschdle appt
Reschedule the appointment reschedule it,rschdle appt
Able to switch to time,rschdle appt
I need a earlier appointment today,rschdle appt
Can they come at eleven o'clock or noon because it's raining right now,rschdle appt
I want to see if I can get a technician earlier,rschdle appt
You have anything earlier,rschdle appt
You can't help goodbye,rschdle appt
Earlier times,rschdle appt
I would like to change that,rschdle appt
They told me to call see if I get a earlier appointment,rschdle appt
Can we go can we schedule an earlier,rschdle appt
Can we change it,rschdle appt
Make the appointment sooner,rschdle appt
I want to check and see if there's an earlier appointment,rschdle appt
I need a new remote to the television and I also need a,rschdle appt
