Input,INTENT
Just want to make sure it's confirmed,cnfm appt
Service was restored this morning so we wanna know why ours is,cnfm appt
Just wanna know what time they gonna be here,cnfm appt
Did someone come from,cnfm appt
That's it I just wanted to check with the line thank you,cnfm appt
Confirm,cnfm appt
I received a call from you this morning I wanted to know what it's about,cnfm appt
Correct,cnfm appt
Definitely definitely that's what I wanna know,cnfm appt
I'm okay eleven a.m. trying changed so I was calling,cnfm appt
I'd like to put in a contact number for the technician to call when he arrives,cnfm appt
Dispatch,cnfm appt
I don't know what that is I don't know it,cnfm appt
Well I didn't know I had an appointment but I know I know,cnfm appt
I would like to keep that appointment for Thursday,cnfm appt
I'm calling you back,cnfm appt
You just called me I'm calling you back,cnfm appt
Right but it's inclement weather and I'm just wondering when delivery schedule,cnfm appt
I just received a call,cnfm appt
About appointment,cnfm appt
Well someone called time around,cnfm appt
Just making sure they're coming today,cnfm appt
I'm home somebodies year I just want you to know that I'm waiting,cnfm appt
Confirming appointment,cnfm appt
Where is the service technician,cnfm appt
Technician supposed to be coming today,cnfm appt
This is a confirmation call,cnfm appt
I just wanted to know what time they're coming,cnfm appt
I just needed to know when to expect,cnfm appt
Just confirming thank you,cnfm appt
I just want to tell you to keep my appointments keep it,cnfm appt
Checking on technician status is going in the opposite direction,cnfm appt
Where is the technician,cnfm appt
Check status of technician,cnfm appt
Tell me,cnfm appt
Confirming the appointment,cnfm appt
I don't know you called me,cnfm appt
Tell me,cnfm appt
That was all I needed to know,cnfm appt
Thank you no I wanna know how to get Disney channel on my TV,cnfm appt
I'm keeping my appointment,cnfm appt
I'm just waiting on the technicians,cnfm appt
Hey tell I'll be waiting,cnfm appt
Three people in the neighborhood spectrum did not have service this is not isolated incident,cnfm appt
Technician ETA,cnfm appt
I just got a call that there was an issue with my appointment from somebody named Ronnie,cnfm appt
Just confirming,cnfm appt
I need to text message with the information of my appointment time and date,cnfm appt
I need to know if they're still coming because the snow,cnfm appt
Just want to confirm my appointment,cnfm appt
No he just called I was not done,cnfm appt
I just I think you know that I will be here,cnfm appt
No that's okay I'm waiting for him,cnfm appt
I just want to keep my appointment MADtv doesn't work steel,cnfm appt
Confirm,cnfm appt
Correct,cnfm appt
Confirm,cnfm appt
Okay just confirming,cnfm appt
That's all I need to know,cnfm appt
I haven't received the check,cnfm appt
I don't have a security code connect me to someone,cnfm appt
To someone,cnfm appt
I know,cnfm appt
I know that this coming Tuesday I'm wondering if I could set-up a fax machine that's what I wanna talk about,cnfm appt
What happens if the technician is running late,cnfm appt
Can I confirm appointment today from 1 to 2,cnfm appt
When is it,cnfm appt
About my appointment tomorrow,cnfm appt
Tell me,cnfm appt
Verify appointment,cnfm appt
Oh that I would have helped today or tomorrow,cnfm appt
No you're not sure where you tell me for,cnfm appt
Technician,cnfm appt
I was just calling to make sure I had the correct time,cnfm appt
I want someone to come and put a picture on my television set,cnfm appt
Hi I just need to know what when they were coming,cnfm appt
I need to track down a technician,cnfm appt
Where is the technician,cnfm appt
Confirm my appointment,cnfm appt
Change the time of my appointment,cnfm appt
My appointment was supposed to be Tuesday,cnfm appt
About the technician,cnfm appt
That's perfect I need to know the time thank you,cnfm appt
Track my technician,cnfm appt
I just wanted to confirm,cnfm appt
Appointment time is wrong,cnfm appt
I just wanted to make sure they were coming still,cnfm appt
Discrepancy in appointment time,cnfm appt
Why do I have an appointment,cnfm appt
I want to confirm my appointment,cnfm appt
Call technician,cnfm appt
Lisa called me,cnfm appt
Confirmation yes,cnfm appt
Technician coming,cnfm appt
Is there any appointments earlier than Thursday,cnfm appt
I want to know when,cnfm appt
Call me,cnfm appt
Call the driver,cnfm appt
Oh nine okay I just want to know I appreciate it,cnfm appt
Just to confirm the appointment,cnfm appt
Confirm,cnfm appt
Confirm,cnfm appt
My appointment was delayed I was told my appointment is delayed,cnfm appt
I want to know the technician coming today,cnfm appt
I need to confirm appointment,cnfm appt
I was just checking to see if he was still coming today you have answered my question,cnfm appt
I was confirmed I was confirmed between five and six today no one called me to tell me they changed,cnfm appt
I was waiting for them this afternoon between five and six that's when he was supposed to come,cnfm appt
Just checking,cnfm appt
Just want to make sure they're still coming,cnfm appt
Track technician,cnfm appt
Technician is here,cnfm appt
Yes confirm,cnfm appt
It's okay I'll just wait for the technician to come,cnfm appt
Confirm appointment,cnfm appt
I just want to reconfirm that you've got,cnfm appt
No he's not here yet so I just wanted to make sure that it's coming,cnfm appt
Someone,cnfm appt
Verify appointment time,cnfm appt
I'm I'm just I'm just confirming that appointment between nine and ten and there is,cnfm appt
Times a day,cnfm appt
Details,cnfm appt
Well I I think that's yeah I just wanted to confirm I'm sorry it's coming irate bye,cnfm appt
No I just want to confirm government,cnfm appt
I just wanted to confirm that they were really coming today being that it was a Sunday,cnfm appt
Technician,cnfm appt
Appointment time,cnfm appt
I need to know the address technician is coming to,cnfm appt
I need to know if the technician has the right address,cnfm appt
Tell me the address,cnfm appt
I need to know if you had the right address,cnfm appt
I need to know the address,cnfm appt
Confirm,cnfm appt
I want to know if the technician is coming,cnfm appt
Call me,cnfm appt
Well what you got to call me and tell me he's coming,cnfm appt
Okay then just leave our appointment is,cnfm appt
Tech,cnfm appt
Confirm,cnfm appt
Right tech coming,cnfm appt
That's all I need to know,cnfm appt
Someone supposed to be here,cnfm appt
Hello no I'm good I just wanna make sure I still have the appointment,cnfm appt
Call technician,cnfm appt
I have told you three times just put me through,cnfm appt
I need to know if they will be calling me before they arrive,cnfm appt
I just was wondering if they would be calling first before they got here,cnfm appt
Oh I'm not sure appointment,cnfm appt
Confirm confirm,cnfm appt
Service call,cnfm appt
Confirm,cnfm appt
Okay this is I just wanted to know what time,cnfm appt
I was just wanted to know what time was my appointment,cnfm appt
Just checking to see if it was still,cnfm appt
Pay now by date technician never came,cnfm appt
I wanna know,cnfm appt
About the appointment,cnfm appt
Checking the address for the technician to arrive,cnfm appt
Make sure the address is correct,cnfm appt
Tech eating in the parking lot of QT for the last forty five minutes,cnfm appt
Tech,cnfm appt
Give me the time again,cnfm appt
I missed a call to update my appointment time,cnfm appt
Supposed to supposed to be nine thirty to ten thirty now if you say it is twelve that's okay thank you,cnfm appt
Confirm appointment,cnfm appt
Tell me,cnfm appt
I expect I'll just call me and that's what I want to know about why do you guys just now call me,cnfm appt
I received a call,cnfm appt
Confirm my appointment,cnfm appt
I just wanted to make sure it was on Wednesday,cnfm appt
I want to know what my ethernet port works,cnfm appt
What time Develcon coming okay,cnfm appt
Local dispatch,cnfm appt
I need the technician to bring,cnfm appt
Did not know appointment time that's what I'm calling for,cnfm appt
Call me,cnfm appt
Technician never showed up,cnfm appt
I believe this is the wrong appointments,cnfm appt
Confirm,cnfm appt
I want to know what time is supposed to be here,cnfm appt
What he hasn't made to my account yeah I know it's not twelve o'clock but it's getting calls,cnfm appt
Oh just calling to confirm,cnfm appt
Technician,cnfm appt
It is for January sixteenth between nine and ten correct,cnfm appt
I just wanted to verify the technician was still coming,cnfm appt
I was just wanna make sure that 1 and 2,cnfm appt
Just confirmed thank you,cnfm appt
No just confirming appointment I'll be home all day today,cnfm appt
Appointment is to like,cnfm appt
Appointment date,cnfm appt
I just want to confirm,cnfm appt
Wanted to confirm,cnfm appt
I just wanted to confirm,cnfm appt
Just wanted to confirm,cnfm appt
I wanted to confirm,cnfm appt
I wonder,cnfm appt
Confirm,cnfm appt
What time will he be here,cnfm appt
Do you have a today one,cnfm appt
Just wanted to make sure they will tell me,cnfm appt
This is an urgent situation and they were going to call me this morning regarding the appointment,cnfm appt
No thank you tell me again the appointment,cnfm appt
About the technician about my appointment,cnfm appt
I'm calling about my appointment,cnfm appt
I don't know I just get home phone so I'm calling back,cnfm appt
I'd like to make sure the address I gave you is correct,cnfm appt
I just wanted to verify that they would be here between one and two p.m.,cnfm appt
Appointment time,cnfm appt
Conference confirmation confirmed thank you,cnfm appt
Want to make sure I just wanna make sure that that is going to show up that's all,cnfm appt
To see why they haven't called me today like they were supposed,cnfm appt
